id,title,category,sub_category,caption,location,pages,description,keywords,dateNormalized,date,medium,size,creator,collection,provenance
TMI02349,Walter Battice (Front),photographs,studio portraits,,Rinehart Studio,,Walter Battice (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02350,Walter Battice (Profile),photographs,studio portraits,,Rinehart Studio,,Walter Battice (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02351,Sam Brown or Wawasikika (Front),photographs,studio portraits,,Rinehart Studio,,Sam Brown [Wawasikika] (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02352,Sam Brown or Wawasikika (Profile),photographs,studio portraits,,Rinehart Studio,,Sam Brown [Wawasikika] (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02353,Mrs. Cicely Brown (Sauk) & Mrs Angeline Mashkwas (Pottawatomi),photographs,studio portraits,,Rinehart Studio,,Group Portrait of Indian Congress Participants. Potawatomi and Sauk Delegates. Mrs. Cicely Brown (Sauk) and Mrs. Angeline Mashkwas (Pottawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02354,Gaganichika family (Kickapoo),photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Kickapoo Delegates. Gaganichika, Ada Shaw (Clear Day), Payoki (Dew Drop / Mrs. Jane Shaw), Kiwena (Fannie Growing Horn) with infant, Johnny Growing Horn",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02355,Sam Brown or Nawasikika (Pottawatomi),photographs,studio portraits,,Rinehart Studio,,Sam Brown [Nawasikika] (Pottawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02356,Pahamok and Ponoa,photographs,studio portraits,,Rinehart Studio,,Group Portrati of Indian Congress Participants. Sauk Delegates. Pahamok and Ponoa (End of Thunder),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02357,Group of 4 (Pottawatomi),photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Potawatomi and Sauk Delegates. John Mashkwas, Mrs. Angeline Mashkwas (Pottawatomi), Mrs. Cicely Brown (Sauk), Takako (Lightning Striking)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02358,John Mashkwas (Pottawatomi),photographs,studio portraits,,Rinehart Studio,,John Mashkwa (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02359,Pahamok (Front),photographs,studio portraits,,Rinehart Studio,,Pahamok (Sauk),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02360,Pahamok (Profile),photographs,studio portraits,,Rinehart Studio,,Pahamok (Sauk),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02361,Children - Takako or Lightning Striking,photographs,studio portraits,,Rinehart Studio,,Takako (Lightning Striking) (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02362,Children - Little Bear,photographs,studio portraits,,Rinehart Studio,,Little Bear (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02363,John Mashkwas (Pottawatomi) (Front),photographs,studio portraits,,Rinehart Studio,,John Mashkwa (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02364,John Mashkwas (Pottawatomi) (Profile),photographs,studio portraits,,Rinehart Studio,,John Mashkwa (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02365,Mrs Cicely Brown (Pottawatomi) (Front),photographs,studio portraits,,Rinehart Studio,,Mrs. Cicely Brown (Sauk),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02366,Mrs Cicely Brown (Pottawatomi) (Profile),photographs,studio portraits,,Rinehart Studio,,Mrs. Cicely Brown (Sauk),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02367,Angeline Lisette Mashkwas (Pottawatomi) (Front),photographs,studio portraits,,Rinehart Studio,,Angeline Lisetet Mashkwa (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02368,Angeline Lisette Mashkwas (Pottawatomi) (Profile),photographs,studio portraits,,Rinehart Studio,,Angeline Lisetet Mashkwa (Potawatomi),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02369,Gaganichika (Kickapoo) (Front),photographs,studio portraits,Gaganichika - Kickapo Man Sac,Rinehart Studio,,Gaganichika (Kickapoo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02370,Gaganichika (Kickapoo) (Profile),photographs,studio portraits,,Rinehart Studio,,Gaganichika (Kickapoo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02371,Kiwena or Fannie Growing Horn (Kickapoo) (Front),photographs,studio portraits,Kiwena - Sac,Rinehart Studio,,Kiwena [Fannie Growing Horn] (Kickapoo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02372,Kiwena or Fannie Growing Horn (Kickapoo) (Profile),photographs,studio portraits,,Rinehart Studio,,Kiwena [Fannie Growing Horn] (Kickapoo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02373,Payoki or Mrs. Shaw (Kickapoo) (Front),photographs,studio portraits,Mrs. Jane Shaw = Dew Drop - Sac,Rinehart Studio,,Payoki [Dew Drop / Mrs. Jane Shaw] (Kickapoo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02374,Payoki or Mrs. Shaw (Kickapoo) (Profile),photographs,studio portraits,,Rinehart Studio,,Payoki [Dew Drop / Mrs. Jane Shaw] (Kickapoo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02375,Ponoa or End of Thunder(Front),photographs,studio portraits,,Rinehart Studio,,Ponoa (End of Thunder) (Sauk),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02376,Ponoa or End of Thunder(Back),photographs,studio portraits,,Rinehart Studio,,Ponoa (End of Thunder) (Sauk),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02377,Ponoa or End of Thunder(Profile),photographs,studio portraits,,Rinehart Studio,,Ponoa (End of Thunder) (Sauk),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02378,San Carlos Apache Group,photographs,studio portraits,Net the Whites,Rinehart Studio,,"Group Portrait of Indian Congress Participants. White Mountain Apache Delegates: James Stevens, Interpreter; Bailda (Forgetfulness); Chief Josh; Deze; Unidentified Woman",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02379,Ada Shaw or Clear Day (Kickapoo),photographs,studio portraits,,Rinehart Studio,,Ada Shaw [Clear Day] (Kickapoo),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02380,Ada Shaw & Johnny Growing Horn,photographs,studio portraits,,Rinehart Studio,,Portrait of Indian Congress Particpants. Kickapoo Delegates. Ada Shaw (Clear Day) and Johning Growing Horn.,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02381,Group of 9 (San Carlos Apache),photographs,studio portraits,"Searching, Butte, Woman Whipper, Group of Boys, Bread Maker, Little Squint Eye, Jesus (Sus), Brushing Against - San Carlos Apache",Rinehart Studio,,"Group Portrait of Indian Congress Participants. White Mountain Apache Delegates: Back Row: Little Squint Eye (infant), Searching, Dashpul (Butte), William E. Skennatella (Skinatela), Nazhinta, Klezh-azh (Brushing Against); Front Row: Woman Whipper, Bread Maker, Jesus (Sus)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02382,"Bread Maker, Little Squint Eye, Nazhinta (San Carlos Apache)",photographs,studio portraits,"Searching,  San Carlos Apache",Rinehart Studio,,"Group Portrait of Indian Congress Participants. White Mountain Apache Delegates: Bread Maker, Nazhinta (seated), Little Squint Eye (infant), Searching",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02383,Banyate or Henry Wilson & wife (Mohaves),photographs,studio portraits,Henry Wilson & Wife - Movahe,Rinehart Studio,,Group Portrait of Indian Congress Participants. Mojave Apache Delegates. Banyate (Henry Wilson) and wife,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02384,Brushing Against & Butte & Woman Whipper (San Carlos Apache),photographs,studio portraits,"Brushing Against, Butte, Woman Whipper - San Carlos Apache",Rinehart Studio,,"Group Portrait of Indian Congress Participants. White Mountain Apache Delegates. Klezh-azh (Brushing Against), Dashpul (Butte ), and Woman Whipper",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02385,Jesus & Chief Josh (San Carlos Apache),photographs,studio portraits,"Jesus, Chief Josh - San Carlos Apaches",Rinehart Studio,,Group Portrait of Indian Congress Participants. White Mountain Apache Delegates: Jesus (Sus) and Chief Josh,,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02386,Deze & Bailda (San Carlos Apache),photographs,studio portraits,"Deze, Balida - San Carlos Apaches",Rinehart Studio,,Group Portrait of Indian Congress Participants. White Mountain Apache Delegates: Deze and Bailda (Forgetfulness),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02387,Banyate [Henry Wilson] (Mojave Apache),photographs,studio portraits,Henry Wilson - Mojave (Apache),Rinehart Studio,,Banyate [Henry Wilson] (Mojave Apache),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02388,Bread Maker (White Mountain Apache) (Front),photographs,studio portraits,,Rinehart Studio,,Bread Maker (White Mountain Apache) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02389,Bread Maker (White Mountain Apache) (Profile),photographs,studio portraits,,Rinehart Studio,,Bread Maker (White Mountain Apache) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02390,Jesus [Sus] (White Mountain Apache) (Front),photographs,studio portraits,,Rinehart Studio,,Jesus [Sus] (White Mountain Apache) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02391,Jesus [Sus] (White Mountain Apache) (Profile),photographs,studio portraits,,Rinehart Studio,,Jesus [Sus] (White Mountain Apache) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02392,Bailda [Forgetfulness] (White Mountain Apache) (Front),photographs,studio portraits,,Rinehart Studio,,Bailda [Forgetfulness] (White Mountain Apache) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02393,Bailda [Forgetfulness] (White Mountain Apache) (Profile),photographs,studio portraits,,Rinehart Studio,,Bailda [Forgetfulness] (White Mountain Apache) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02394,Klezh-azh [Brushing Against] (White Mountain Apache) (Front),photographs,studio portraits,,Rinehart Studio,,Klezh-azh [Brushing Against] (White Mountain Apache) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02395,Klezh-azh [Brushing Against] (White Mountain Apache) (Profile),photographs,studio portraits,,Rinehart Studio,,Klezh-azh [Brushing Against] (White Mountain Apache) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02396,Wm Skinatela (White Mountain Apache) (Front),photographs,studio portraits,,Rinehart Studio,,William E. Skennatella [Skinatela] (White Mountain Apache) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02397,Wm Skinatela (White Mountain Apache) (Profile),photographs,studio portraits,,Rinehart Studio,,William E. Skennatella [Skinatela] (White Mountain Apache) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02398,Dashpul or Butte (White Mountain Apache) (Front),photographs,studio portraits,,Rinehart Studio,,Dashpul [Butte] (White Mountain Apache) (Front),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02399,Dashpul or Butte (White Mountain Apache) (Profile),photographs,studio portraits,,Rinehart Studio,,Dashpul [Butte] (White Mountain Apache) (Profile),,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02400,Chiricahua  Apaches  Group of 9,photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Chiricahua Apache Delegates. Standing: Frank Mangus, Sam Hau-zos, Tom, Leonard (?); Seated: Periko, John Loco, Chief Naiche, Yanozha; In Front: Unidentified child",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02401,Naichi and family (Chiricahua Apache),photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Chiricahua Apache Delegates. Chief Naiche, Hauzini, and two children",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02402,Doqlani and Family (Chiricahua Apache),photographs,studio portraits,Chiricahua Apache,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Chiricahua Apache Delegates. Doqlani, Tsekan, and child",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02403,John Loco and Wife (Chiricahua Apache),photographs,studio portraits,,Rinehart Studio,,Group Portrait of Indian Congress Particpants. Chiricahua Apache Delegates. John Loco and Na-izha',,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02404,"Frank Mangus and Wife, Banatsi (Chiricahua Apache)",photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Chiricahua Apache Delegates. Frank Mangus, Banatsi, Dadezhti (seated)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02405,Tom and Family (Chiricahua Apache),photographs,studio portraits,,Rinehart Studio,,"Group Portrait of Indian Congress Participants. Chiricahua Apache Delegates. Tom, Kose' (seated), Hettie",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02406,Naichi (Chiricahua Apache) (Front),photographs,studio portraits,,Rinehart Studio,,"Naiche, Hereditary Chief (Chiricahua Apache) (Front)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02407,Naichi (Chiricahua Apache) (Profile),photographs,studio portraits,,Rinehart Studio,,"Naiche, Hereditary Chief (Chiricahua Apache) (Profile)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02408,John Loco (Chiricahua Apache) (Front),photographs,studio portraits,,Rinehart Studio,,"John Loco, Interpreter (Chiricahua Apache) (Front)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
TMI02409,John Loco (Chiricahua Apache) (Profile),photographs,studio portraits,,Rinehart Studio,,"John Loco, Interpreter (Chiricahua Apache) (Profile)",,,,Photograph,"approximately 8.6"" x 6.6""",F. A. Rinehart,American Indians 1898 photo album,Omaha Public Library
